"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene","direction"
0.180901674669877,0.982755898621047,0.571,0.536,1,"BTG1","Not Significant"
0.181141550646159,-0.32859732450509,0.605,0.696,1,"NDUFA3","Not Significant"
0.181210450144338,-0.474044175988539,0.403,0.522,1,"ATXN7","Not Significant"
0.181433965092163,0.740854063760599,0.807,0.696,1,"NDUFS5","Not Significant"
0.181594771576573,1.05200997509986,0.496,0.493,1,"KRAS","Not Significant"
0.181639483700477,-0.767139800505633,0.185,0.319,1,"NDFIP2","Not Significant"
0.181986529364131,0.925859257348338,0.403,0.58,1,"C10orf118","Not Significant"
0.182325516198169,0.772612020772824,0.622,0.42,1,"FAM115A","Not Significant"
0.182350290072095,-0.994952013032878,0.118,0.348,1,"CINP","Not Significant"
0.182407261982213,-0.596050492023841,0.244,0.333,1,"ILKAP","Not Significant"
0.182579006583741,-0.893454277459509,0.286,0.362,1,"ATP11B","Not Significant"
0.183084800847737,-0.332082664901966,0.538,0.783,1,"PIP4K2A","Not Significant"
0.183895500363495,-0.367932573187659,0.765,0.928,1,"USP34","Not Significant"
0.183932813429918,-0.584097605128251,0.563,0.696,1,"SELK","Not Significant"
0.184073465281267,0.957750438996538,0.689,0.87,1,"ZMYM2","Not Significant"
0.184633545228876,1.0331102922947,0.345,0.275,1,"PIK3C2B","Not Significant"
0.185508215345912,-1.4135946516915,0.118,0.478,1,"MAT2B","Not Significant"
0.185548317018847,1.14109988276464,0.252,0.217,1,"FGD1","Not Significant"
0.186447317358099,-1.20429232631471,0.084,0.333,1,"FAM120C","Not Significant"
0.18678210351911,0.668456175118621,0.941,0.797,1,"NGFRAP1","Not Significant"
0.186783194201403,0.875294911613368,0.798,0.725,1,"NOP58","Not Significant"
0.186867352124351,1.08733046975826,0.487,0.377,1,"DCTN6","Not Significant"
0.187207980593519,-0.486386474322919,0.58,0.841,1,"LOC100499466","Not Significant"
0.187294556533268,-0.925470726079131,0.277,0.493,1,"NAA50","Not Significant"
0.187453331994993,1.05869832584286,0.462,0.333,1,"VMA21","Not Significant"
0.187539505900634,1.00637681937466,0.664,0.768,1,"TUBGCP4","Not Significant"
0.187724365934211,-1.07689784286181,0.151,0.362,1,"TMEM9B","Not Significant"
0.189461646416929,-0.651876410971341,0.445,0.652,1,"RFC1","Not Significant"
0.189768313864595,-0.511534790601376,0.412,0.464,1,"MZT2B","Not Significant"
0.189856087803531,-0.614483459240131,0.252,0.478,1,"PUS7L","Not Significant"
0.190125298216789,1.00709873683413,0.437,0.507,1,"TSPAN5","Not Significant"
0.191066013315851,-1.02388041992621,0.244,0.319,1,"AUP1","Not Significant"
0.192107116847172,-0.35443470252886,0.655,0.884,1,"PTK2","Not Significant"
0.192158459514258,-0.324197911263521,0.538,0.739,1,"PKN2","Not Significant"
0.192494508676913,1.0238472490547,0.571,0.884,1,"LMO3","Not Significant"
0.192775354185475,-1.0737615551537,0.109,0.348,1,"LNPEP","Not Significant"
0.192787449395761,1.06747462510651,0.319,0.348,1,"VPS4A","Not Significant"
0.192944408715354,0.830666638054103,0.504,0.623,1,"KANSL1","Not Significant"
0.193039053533873,1.32658947286879,0.328,0.203,1,"JAZF1","Not Significant"
0.193230662142286,-0.327145892641178,0.697,0.826,1,"CD46","Not Significant"
0.19333368753941,0.704611903908825,0.723,0.449,1,"RPL28","Not Significant"
0.193355724372777,-0.874915420955666,0.277,0.493,1,"UBQLN2","Not Significant"
0.19377864795281,-0.605239676073918,0.395,0.449,1,"TNRC18","Not Significant"
0.194263209167603,-0.973155288422003,0,0.261,1,"PSG7","Not Significant"
0.194395601895701,-0.322954240891121,0.555,0.667,1,"TM9SF2","Not Significant"
0.194500101709956,0.852063254419122,0.504,0.507,1,"C9orf78","Not Significant"
0.194759750007452,1.34099004186085,0.286,0.435,1,"CRY1","Not Significant"
0.195058971882648,-0.461301558185306,0.445,0.638,1,"CALU","Not Significant"
0.195152859652435,-0.629777830409836,0.311,0.754,1,"INTS3","Not Significant"
0.196445836824365,-0.593362239485213,0.303,0.536,1,"TBC1D15","Not Significant"
0.196654489304976,-0.280870693979291,0.689,0.913,1,"HOOK3","Not Significant"
0.197148995147691,1.06220956171421,0.395,0.449,1,"PIK3R3","Not Significant"
0.197542039035359,0.819395329850264,0.782,0.812,1,"PAPOLA","Not Significant"
0.198177204632003,-0.688956580277252,0.261,0.522,1,"ZNFX1","Not Significant"
0.199014126045546,-0.879557232590499,0.16,0.348,1,"SNF8","Not Significant"
0.199055871215043,1.1632038428213,0.471,0.42,1,"DCTN5","Not Significant"
0.19907047343679,-0.816298972436092,0.37,0.725,1,"CASD1","Not Significant"
0.199281038189131,-0.740363554214346,0.361,0.551,1,"PPWD1","Not Significant"
0.19932300482218,-0.0508969754272117,0.403,0.507,1,"SRSF1","Not Significant"
0.200310942972332,0.826883063628147,0.731,0.826,1,"USP33","Not Significant"
0.200657822365595,0.821439052897725,0.513,0.754,1,"LSM14A","Not Significant"
0.201289224008658,0.955797058848243,0.378,0.232,1,"BRIX1","Not Significant"
0.201328303535404,1.00358019674855,0.504,0.507,1,"ARFGEF1","Not Significant"
0.201470981350959,-0.754640333354799,0.269,0.507,1,"ABCD4","Not Significant"
0.201573166851169,-0.566100414043169,0.462,0.58,1,"DDX27","Not Significant"
0.202552193153701,-0.997860325779439,0.134,0.29,1,"ARFGAP1","Not Significant"
0.202608731753735,-1.02654575832254,0.134,0.377,1,"SPAG16","Not Significant"
0.203172394691009,-0.198425252517321,0.261,0.493,1,"C16orf53","Not Significant"
0.203395187724905,0.861322239833774,0.613,0.652,1,"ANAPC5","Not Significant"
0.203422508615571,1.27926142563223,0.311,0.217,1,"SLC7A6","Not Significant"
0.203431538473113,1.26074444825034,0.42,0.391,1,"SV2A","Not Significant"
0.203477155846845,1.00365548440459,0.597,0.652,1,"FRYL","Not Significant"
0.204254761834109,-1.06779097221528,0.286,0.42,1,"ATP1A1","Not Significant"
0.20450909091514,-1.3692835854063,0.118,0.304,1,"AFG3L2","Not Significant"
0.205095895760876,-1.04991285150683,0.185,0.319,1,"SLC35A5","Not Significant"
0.205127070147691,0.70672050449393,0.387,0.333,1,"SNHG8","Not Significant"
0.205296331161881,0.0999030038354691,0.126,0.261,1,"RMRP","Not Significant"
0.205501118313664,-0.147546684536883,0.555,0.87,1,"HELZ","Not Significant"
0.206448484597018,-0.990805761777224,0.101,0.29,1,"SNORA27","Not Significant"
0.206489777625366,-0.760795391369727,0.412,0.87,1,"SORT1","Not Significant"
0.206496311195988,-0.596173088338013,0.454,0.812,1,"MXI1","Not Significant"
0.206950205910568,0.774035017502639,0.731,0.623,1,"PSMA7","Not Significant"
0.207369893419789,-0.774312887486722,0.244,0.638,1,"OSGEP","Not Significant"
0.207399616526435,-0.457185312907018,0.496,0.667,1,"CCNH","Not Significant"
0.207478569054354,-0.580551383752284,0.294,0.623,1,"SMG5","Not Significant"
0.207564574831808,-0.588690305239757,0.277,0.565,1,"TLN2","Not Significant"
0.207620403157535,1.22765315225522,0.588,0.464,1,"NCBP2","Not Significant"
0.207637142564634,0.842660942525796,0.681,0.652,1,"RAC1","Not Significant"
0.207836349389871,1.08953378495759,0.118,0.362,1,"KBTBD7","Not Significant"
0.207917027662535,-0.617754531668371,0.471,0.623,1,"NEO1","Not Significant"
0.208020331551943,-0.358437638780535,0.555,0.667,1,"PDS5A","Not Significant"
0.208457383901309,0.787875938457935,0.824,0.884,1,"CHL1","Not Significant"
0.208476896014039,0.882174986248293,0.571,0.594,1,"DNMT1","Not Significant"
0.208496406091294,-0.505861025798549,0.37,0.739,1,"PHYHIPL","Not Significant"
0.208537310311292,0.871216205238822,0.714,0.609,1,"XRN2","Not Significant"
0.208692251750414,-1.08283132686873,0.076,0.319,1,"CNTFR","Not Significant"
0.209151566916836,-0.41194241069236,0.387,0.493,1,"SNHG5","Not Significant"
0.209669494108417,-0.866220112351961,0.202,0.319,1,"C19orf70","Not Significant"
0.210040499737704,-0.492889241603988,0.277,0.652,1,"CYP20A1","Not Significant"
0.210113220922149,-0.242623989495585,0.471,0.797,1,"SELT","Not Significant"
0.210487725859424,-1.17734143390084,0.176,0.565,1,"NKIRAS1","Not Significant"
0.210603089854216,-0.945716504185392,0.151,0.333,1,"ATR","Not Significant"
0.210614813598866,1.46082962815837,0.227,0.261,1,"KATNA1","Not Significant"
0.211011867569486,-0.833710422259271,0.21,0.275,1,"MAGOHB","Not Significant"
0.211339164732772,0.797814938511608,0.63,0.507,1,"AP2M1","Not Significant"
0.212146626222317,1.27385263682218,0.261,0.29,1,"EIF2B1","Not Significant"
0.212234192478167,-0.694875352046858,0.294,0.391,1,"ZNF662","Not Significant"
0.21226894707997,0.735236898910147,0.538,0.449,1,"RPL7L1","Not Significant"
0.212305128915393,-0.519147894927303,0.58,0.739,1,"HSPA9","Not Significant"
0.212395659988284,-0.697411834129487,0.235,0.522,1,"HK1","Not Significant"
0.212568704777588,1.00231823068892,0.529,0.739,1,"EPS8","Not Significant"
0.212615347248677,-0.882048792071624,0.361,0.522,1,"DDHD1","Not Significant"
0.213633328152158,0.973611602121163,0.521,0.565,1,"SUV420H1","Not Significant"
0.21398553098273,1.36139056122869,0.311,0.377,1,"GMFB","Not Significant"
0.214167327132058,-0.855026220024711,0.176,0.29,1,"SYCP2L","Not Significant"
0.21440806988509,-0.465621428816163,0.571,0.522,1,"RNASEK","Not Significant"
0.215004690003535,0.908488033174223,0.479,0.797,1,"PSD3","Not Significant"
0.215584298478492,-0.267104876972062,0.798,0.841,1,"USP11","Not Significant"
0.215758848170325,-0.879046585970669,0.21,0.304,1,"CHGB","Not Significant"
0.216722874604913,-0.966977184398548,0.143,0.406,1,"SNAPC1","Not Significant"
0.216765874466054,-0.593472059699881,0.345,0.42,1,"MPP6","Not Significant"
0.218299666264004,0.818633599374519,0.706,0.855,1,"CDC42SE2","Not Significant"
0.218318138092903,1.1396765734353,0.563,0.652,1,"CNOT1","Not Significant"
0.219155923604531,0.633577465677564,0.655,0.71,1,"PHAX","Not Significant"
0.219373442949082,-0.401394767701434,0.345,0.681,1,"CC2D2A","Not Significant"
0.219778659823636,0.761253337089707,0.445,0.478,1,"SNRPD3","Not Significant"
0.220170703583337,-0.566319100709935,0.403,0.783,1,"NTRK3","Not Significant"
0.220506493489842,-0.626766461650166,0.16,0.406,1,"C1orf123","Not Significant"
0.220655070380362,0.810529056871505,0.403,0.594,1,"AIMP1","Not Significant"
0.220664287512185,-0.412368184884826,0.378,0.826,1,"FER","Not Significant"
0.220797098498261,-0.170182756957576,0.622,0.87,1,"ZNF207","Not Significant"
0.221162784286829,0.857247341232399,0.445,0.42,1,"C4orf27","Not Significant"
0.222108563198905,-0.606785488268533,0.303,0.768,1,"PIK3R1","Not Significant"
0.222340558507526,0.681678996082849,0.647,0.623,1,"DDX1","Not Significant"
0.222360231938171,0.759156761274785,0.849,0.768,1,"TPT1","Not Significant"
0.222362684379286,0.883605795175838,0.555,0.551,1,"TMEM14A","Not Significant"
0.22250107297599,-0.502395656165378,0.328,0.696,1,"NPTN","Not Significant"
0.222520754972292,0.770883473701509,0.798,0.826,1,"SEC31A","Not Significant"
0.223020723506806,-0.328364879582488,0.723,0.855,1,"MDH1","Not Significant"
0.223203309605512,-0.513951931342979,0.387,0.841,1,"ELMO2","Not Significant"
0.223629498318616,1.13607341818654,0.361,0.333,1,"MRPL32","Not Significant"
0.223883689792258,0.885928847722867,0.605,0.652,1,"UBA1","Not Significant"
0.224279275388299,0.945619871490775,0.336,0.362,1,"LCMT1","Not Significant"
0.22454153329705,-0.730518345366447,0.336,0.493,1,"BLOC1S1","Not Significant"
0.224724450848464,0.63447596427682,0.824,0.754,1,"PRMT2","Not Significant"
0.225012992220596,0.698839564270579,0.958,0.913,1,"TBL1XR1","Not Significant"
0.225042465535231,1.12000191719752,0.538,0.623,1,"ENO2","Not Significant"
0.225674253532498,1.18116842008907,0.345,0.493,1,"FAM188A","Not Significant"
0.225768734153504,-0.80977239766765,0.37,0.551,1,"CHURC1","Not Significant"
0.226221568675596,1.07278662855066,0.538,0.536,1,"SCAF8","Not Significant"
0.226351750541634,0.999367388877869,0.336,0.246,1,"RIMS1","Not Significant"
0.226378214297227,1.03664642249595,0.479,0.536,1,"SGPL1","Not Significant"
0.226676948699054,0.539113259689918,0.647,0.812,1,"DDX18","Not Significant"
0.226793706456411,-0.625103223904526,0.227,0.536,1,"ATIC","Not Significant"
0.227138312794931,0.76595666351687,0.899,0.942,1,"LOC647979","Not Significant"
0.227662822989532,0.449949493705328,0.647,0.435,1,"UQCRHL","Not Significant"
0.227701014112688,-0.797979240008217,0.185,0.362,1,"TPD52L2","Not Significant"
0.228008006241438,1.0071304611996,0.294,0.449,1,"RIMS2","Not Significant"
0.22881798327783,1.05776599575185,0.58,0.464,1,"EVL","Not Significant"
0.230160996892012,-0.845657847289714,0.185,0.275,1,"HNRNPH2","Not Significant"
0.230175159778789,-0.535790471842995,0.218,0.348,1,"TMEM59L","Not Significant"
0.230234133311557,-0.405211101835025,0.429,0.565,1,"ZFC3H1","Not Significant"
0.230245858127067,-0.480663184572215,0.134,0.464,1,"LOC100505783","Not Significant"
0.23046467200725,-0.969768649170345,0.092,0.391,1,"FRMD8","Not Significant"
0.230563819657004,-0.598319351351522,0.261,0.696,1,"COX15","Not Significant"
0.230589450658332,0.975955785261414,0.782,0.87,1,"PHIP","Not Significant"
0.230672725037115,0.92887526181347,0.403,0.319,1,"CCT6P3","Not Significant"
0.230861500588051,0.853233149500648,0.412,0.58,1,"DCLRE1C","Not Significant"
0.231553443081298,1.34454978203427,0.479,0.362,1,"FARSB","Not Significant"
0.231683505234637,1.08050072810453,0.672,0.623,1,"ATF2","Not Significant"
0.231760672486423,-0.562499957517259,0.311,0.667,1,"TMEM209","Not Significant"
0.232336734523561,0.857879531468252,0.815,0.913,1,"NCOR1","Not Significant"
0.232379256160158,-0.479439739733089,0.353,0.58,1,"LARP7","Not Significant"
0.23347189066768,-0.281176016145988,0.387,0.696,1,"NDUFA10","Not Significant"
0.233607676484078,-0.692414601097511,0.319,0.551,1,"ATP6V1C1","Not Significant"
0.233856957986726,-0.449196767063451,0.235,0.362,1,"SEC22C","Not Significant"
0.233914023066241,-0.742181857874473,0.244,0.362,1,"CHCHD8","Not Significant"
0.233939992304106,-0.930914240355015,0.151,0.522,1,"ATG9A","Not Significant"
0.234051614907155,-0.241832977462304,0.681,0.783,1,"SRSF2","Not Significant"
0.234104420181772,-0.677851310782402,0.21,0.507,1,"NDEL1","Not Significant"
0.234626401062119,0.979723034492893,0.471,0.609,1,"CHD8","Not Significant"
0.235137084019717,0.788129405354039,0.723,0.696,1,"KAT6A","Not Significant"
0.235524756051944,-0.664419628565129,0.218,0.435,1,"PROSC","Not Significant"
0.235809008007892,0.661910836872785,0.664,0.638,1,"FGD5-AS1","Not Significant"
0.235945701420891,-0.301960996192976,0.37,0.478,1,"ARMCX3","Not Significant"
0.236534607454212,-0.457032419037592,0.353,0.826,1,"XIAP","Not Significant"
0.23692099390677,-0.962636972702054,0.235,0.507,1,"C11orf54","Not Significant"
0.236995258095694,-0.923446555772879,0.185,0.261,1,"CTC1","Not Significant"
0.237084570101682,0.609794448606805,0.891,0.725,1,"NPM1","Not Significant"
0.237346536904393,0.898784495268784,0.647,0.565,1,"ZC3H15","Not Significant"
0.237379150193349,-0.229775340741591,0.748,0.826,1,"PSMA3","Not Significant"
0.237497872749454,-0.602917309343566,0.134,0.333,1,"POP5","Not Significant"
0.237961471707833,0.784085665080124,0.588,0.609,1,"CADPS","Not Significant"
0.23801077744095,0.982697911098268,0.345,0.333,1,"TWF1","Not Significant"
0.238132816398256,0.329870650641625,0.244,0.29,1,"CACNA1A","Not Significant"
0.23830930126232,-0.217086561794742,0.311,0.667,1,"XPO4","Not Significant"
0.238498103372119,-0.279062056278149,0.513,0.667,1,"GAPVD1","Not Significant"
0.238716760459797,0.816716230197912,0.857,0.884,1,"CYP51A1","Not Significant"
0.238962221097128,0.934328516847709,0.412,0.638,1,"RPAP2","Not Significant"
0.239009624861785,0.723766309963027,0.588,0.536,1,"NUP160","Not Significant"
0.239103887291766,0.880604234116377,0.437,0.391,1,"AARSD1","Not Significant"
0.240167953791667,-0.449206339623297,0.286,0.565,1,"TRAK2","Not Significant"
0.240362532045175,-0.859436455993515,0.218,0.362,1,"SH3YL1","Not Significant"
0.240753605481187,-0.700139158860192,0.261,0.594,1,"CHSY1","Not Significant"
0.24100240172336,1.14297458752332,0.529,0.478,1,"LTN1","Not Significant"
0.241298421342497,1.28821326764658,0.286,0.232,1,"ENTPD4","Not Significant"
0.241363839201821,-0.701944355932143,0.227,0.42,1,"CEP57L1","Not Significant"
0.241567703894906,-0.547438289888357,0.319,0.623,1,"NDRG3","Not Significant"
0.242136520737205,-0.284119222975305,0.63,0.899,1,"NCKAP1","Not Significant"
0.242954903265422,-0.803164412993875,0.168,0.406,1,"RHOU","Not Significant"
0.243157204161032,-0.464905393495505,0.252,0.261,1,"CENPT","Not Significant"
0.243205373717241,-1.42743824424088,0.118,0.275,1,"C4orf52","Not Significant"
0.244627461850012,1.0044466600915,0.353,0.232,1,"RABAC1","Not Significant"
0.245851081418852,1.13497049698502,0.622,0.681,1,"PHF20L1","Not Significant"
0.246234507661053,0.655958382453969,0.529,0.652,1,"HNRNPUL1","Not Significant"
0.246804820347762,0.978237040199746,0.479,0.551,1,"SLC5A3","Not Significant"
0.247056884193448,-0.255960903285504,0.353,0.681,1,"FRA10AC1","Not Significant"
0.247208793478108,-0.744098639119584,0.21,0.406,1,"MAGEE1","Not Significant"
0.247370465572559,0.833871386701547,0.336,0.333,1,"UBE2D2","Not Significant"
0.247678333785582,0.859277572176354,0.622,0.884,1,"PAFAH1B1","Not Significant"
0.247722407622447,0.967131593640301,0.605,0.739,1,"SPIRE1","Not Significant"
0.24781173530282,-0.183015830690462,0.647,0.87,1,"REV3L","Not Significant"
0.247883247789905,0.953999493436997,0.521,0.435,1,"BUB3","Not Significant"
0.247925163674833,-0.294201662226135,0.487,0.754,1,"SCFD1","Not Significant"
0.248035111349567,-0.442855201786172,0.412,0.826,1,"FAM217B","Not Significant"
0.248549408624843,-0.453466699082408,0.454,0.681,1,"MIA3","Not Significant"
0.248899925282802,0.704377319860469,0.605,0.594,1,"BRD3","Not Significant"
0.249040895329766,-0.969585533916553,0.185,0.406,1,"LOC100129034","Not Significant"
0.249057165758819,-0.284066058152137,0.395,0.71,1,"MNAT1","Not Significant"
0.249275140639193,-0.635447483384141,0.261,0.493,1,"NISCH","Not Significant"
0.250560605401805,-0.86586861051185,0.269,0.348,1,"C11orf48","Not Significant"
0.251041783702373,0.682016611665475,0.437,0.522,1,"TAF1D","Not Significant"
0.251363173770068,-0.619377982123727,0.193,0.391,1,"FXC1","Not Significant"
0.251760964823597,-0.526774424645668,0.261,0.522,1,"METTL16","Not Significant"
0.251995292757916,-0.544251083593996,0.286,0.391,1,"CFL2","Not Significant"
0.252100252793503,0.0049282928546428,0.504,0.884,1,"ACOX1","Not Significant"
0.25248494942396,0.72701541412303,0.58,0.42,1,"GNL3","Not Significant"
0.252961666331613,1.12217373462608,0.387,0.478,1,"PSEN1","Not Significant"
0.253289912717445,-1.21424182177695,0.202,0.464,1,"UROD","Not Significant"
0.25336682464617,0.947360158983661,0.63,0.696,1,"KIF5B","Not Significant"
0.254016019298619,0.941792648260839,0.387,0.71,1,"SMAD4","Not Significant"
0.254249101370731,0.898845942359141,0.622,0.652,1,"ZNF148","Not Significant"
0.254615858151322,-0.39468533146085,0.403,0.609,1,"PRPF3","Not Significant"
0.25506224928443,-0.0935528319452062,0.874,0.942,1,"ARL6IP1","Not Significant"
0.255108073598222,-0.737402396499165,0.303,0.304,1,"ZCCHC8","Not Significant"
0.25545542407197,-0.257560512218783,0.647,0.768,1,"OCIAD1","Not Significant"
